52.2420205953	254928	hypothetical protein
7.90101951944	38555	photosystem II q(b) protein
4.20492853117	20519	MULTISPECIES: hypothetical protein
1.63922332087	7999	photosystem II q(b) protein, partial
1.2752702495	6223	photosystem II 44 kDa subunit reaction center protein
1.11132742456	5423	photosystem II D2 protein (photosystem q(a) protein)
0.96808238127	4724	hypothetical protein, partial
0.721348429735	3520	photosystem I core protein PsaA
0.707413289615	3452	photosystem II chlorophyll-binding protein CP47
0.571340744915	2788	ribulose-bisphosphate carboxylase large subunit
0.309442082074	1510	molecular chaperone DnaK
0.265792304934	1297	photosystem I core protein PsaB
0.252062093345	1230	ferredoxin
0.250422665096	1222	cytochrome c oxidase subunit I
0.239356524412	1168	capsid protein
0.225216455761	1099	actin, cytoplasmic 2
0.217019314514	1059	MULTISPECIES: photosystem II q(b) protein
0.210666530048	1028	elongation factor G
0.205338388237	1002	protein A*, partial
0.193862390491	946	molecular chaperone GroEL
0.191403248117	934	cell division protein FtsH
0.178697679184	872	F0F1 ATP synthase subunit A
0.174804037092	853	peroxiredoxin
0.167221681439	816	elongation factor Tu
0.165172396127	806	RNA-binding protein
0.164967467596	805	30S ribosomal protein S1
0.161278754035	787	ATP synthase subunit beta
0.159024540192	776	photosystem II D2 protein
0.156770326349	765	MULTISPECIES: gas vesicle structural protein
0.153901326912	751	DNA-binding response regulator
0.15349146985	749	molecular chaperone HtpG
0.152466827194	744	transposase
0.144474614478	705	ATP-dependent Clp protease ATP-binding subunit
0.137302115887	670	translation elongation factor EF-1 subunit alpha
0.132383831139	646	membrane protein
0.126031046672	615	F0F1 ATP synthase subunit beta
0.125416261079	612	protein A*
0.12377683283	604	cytochrome b6
0.122752190174	599	ABC transporter ATP-binding protein
0.114964905989	561	allophycocyanin
0.110046621241	537	ribulose bisphosphate carboxylase small subunit
0.101644551463	496	Rho termination protein
0.101644551463	496	gas vesicle synthesis protein GvpA
0.1012346944	494	apocytochrome f
0.100414980276	490	photosystem I P700 chlorophyll a apoprotein A2
0.0991854090886	484	ATP synthase subunit alpha
0.0977509093704	477	30S ribosomal protein S12
0.0946769814027	462	MULTISPECIES: photosystem II D2 protein (photosystem q(a) protein)
0.0942671243404	460	photosystem I chlorophyll a apoprotein A2
0.0924227675598	451	F0F1 ATP synthase subunit alpha
0.087914339874	429	phosphorylase
0.0875044828116	427	adenosylhomocysteinase
0.0875044828116	427	methionine adenosyltransferase
0.0852502689687	416	peptidylprolyl isomerase
0.0850453404375	415	transcription termination/antitermination protein NusG
0.0846354833752	413	phycocyanin subunit beta
0.0829960551258	405	phycocyanin subunit alpha
0.0805369127517	393	allophycocyanin subunit beta
0.0799221271582	390	phosphoribulokinase
0.079717198627	389	fructose-bisphosphate aldolase class II
0.0795122700958	388	transketolase
0.0778728418464	380	cytochrome b559 subunit alpha
0.0776679133152	379	MULTISPECIES: allophycocyanin
0.0772580562529	377	cytochrome b
0.0739791997541	361	high light inducible protein
0.0735693426917	359	external scaffolding protein D
0.0686510579435	335	50S ribosomal protein L11
0.0686510579435	335	prepilin-type cleavage/methylation domain-containing protein
0.06803627235	332	50S ribosomal protein L3
0.0676264152877	330	gas vesicle protein GvpN
0.0676264152877	330	serine/threonine protein kinase
0.0657820585071	321	Uma2 family endonuclease
0.0655771299759	320	peroxidase
0.0639377017265	312	DNA-directed RNA polymerase subunit beta
0.0631179876018	308	KH domain-containing protein
0.0629130590706	307	30S ribosomal protein S2
0.0622982734771	304	cytochrome c oxidase subunit 3
0.062093344946	303	chaperonin family protein RbcX
0.062093344946	303	ferredoxin--NADP(+) reductase
0.0614785593524	300	MULTISPECIES: gas vesicle synthesis protein GvpA
0.0608637737589	297	30S ribosomal protein S4
0.0592243455095	289	30S ribosomal protein S7
0.058609559916	286	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase
0.058609559916	286	50S ribosomal protein L21
0.0577898457913	282	molecular chaperone DnaJ
0.0573799887289	280	F0F1 ATP synthase subunit epsilon
0.0569701316666	278	gfo/Idh/MocA family oxidoreductase
0.0553307034172	270	ATP-dependent Clp protease ATP-binding subunit ClpC
0.0545109892925	266	MULTISPECIES: photosystem I core protein PsaA
0.0545109892925	266	magnesium chelatase subunit H
0.0543060607613	265	ammonium transporter
0.0541011322301	264	cytochrome b6-f complex subunit IV
0.053896203699	263	fatty acid desaturase
0.0532814181054	260	glycosyltransferase family 1 protein
0.0532814181054	260	thioredoxin
0.0526666325119	257	50S ribosomal protein L4
0.0522567754496	255	50S ribosomal protein L35
0.0522567754496	255	magnesium chelatase ATPase subunit I
0.0518469183872	253	Red carotenoid-binding protein
0.0518469183872	253	aldehyde dehydrogenase
0.050412418669	246	translation elongation factor Ts
0.050412418669	246	RNA polymerase sigma factor RpoD
0.0500025616066	244	cyanophycin synthetase
0.0497976330755	243	30S ribosomal protein S3
0.0497976330755	243	DUF1257 domain-containing protein
0.0497976330755	243	ATP-dependent chaperone ClpB
0.0495927045443	242	30S ribosomal protein S20
0.0493877760131	241	50S ribosomal protein L7/L12
0.0491828474819	240	ATP-dependent Clp protease proteolytic subunit
0.0475434192325	232	cytochrome c oxidase subunit II
0.0473384907014	231	AbrB family transcriptional regulator
0.0473384907014	231	HU family DNA-binding protein
0.046928633639	229	arginine kinase
0.0465187765767	227	50S ribosomal protein L32
0.0463138480455	226	ATP-dependent helicase
0.0459039909831	224	NADH dehydrogenase subunit D
0.0459039909831	224	50S ribosomal protein L2
0.0452892053896	221	ubiquitin
0.0448793483273	219	MULTISPECIES: photosystem II 44 kDa subunit reaction center protein
0.0440596342026	215	type I glyceraldehyde-3-phosphate dehydrogenase
0.0440596342026	215	phosphoglycerate kinase
0.0440596342026	215	group II intron reverse transcriptase/maturase
0.0436497771402	213	DUF3386 domain-containing protein
0.0436497771402	213	cytochrome c-550
0.0436497771402	213	dihydrolipoyl dehydrogenase
0.043444848609	212	NADH-quinone oxidoreductase subunit H
0.0432399200779	211	orange carotenoid protein
0.0430349915467	210	photosystem II reaction center protein PsbH
0.0428300630155	209	MULTISPECIES: 50S ribosomal protein L33
0.0426251344843	208	co-chaperone GroES
0.0424202059532	207	elongation factor 4
0.0420103488908	205	50S ribosomal protein L19
0.0418054203596	204	DNA-directed RNA polymerase subunit beta'
0.0416004918285	203	50S ribosomal protein L3, partial
0.0416004918285	203	50S ribosomal protein L1
0.0416004918285	203	superoxide dismutase
0.0413955632973	202	DNA-directed RNA polymerase subunit alpha
0.0413955632973	202	photosystem II CP43 reaction center protein
0.0405758491726	198	polyribonucleotide nucleotidyltransferase
0.0405758491726	198	general secretion pathway protein GspH
0.0399610635791	195	30S ribosomal protein S5
0.0399610635791	195	translation initiation factor IF-2
0.0395512065167	193	fructose-bisphosphatase class II
0.0395512065167	193	translational GTPase TypA
