65.2889245586	416512	hypothetical protein
9.21542686597	58790	MULTISPECIES: hypothetical protein
3.81893935594	24363	photosystem II q(b) protein
2.04890023074	13071	hypothetical protein, partial
0.577943168138	3687	photosystem II q(b) protein, partial
0.481697682584	3073	photosystem II 44 kDa subunit reaction center protein
0.367269010835	2343	photosystem II D2 protein (photosystem q(a) protein)
0.349869582665	2232	photosystem II chlorophyll-binding protein CP47
0.30456836878	1943	ribulose-bisphosphate carboxylase large subunit
0.303157604334	1934	translation elongation factor EF-1 subunit alpha
0.278390850722	1776	photosystem I core protein PsaA
0.268358747994	1712	actin, cytoplasmic 2
0.252840339085	1613	molecular chaperone DnaK
0.173367275281	1106	cytochrome c oxidase subunit I
0.171172752809	1092	molecular chaperone HtpG
0.155811095506	994	photosystem I core protein PsaB
0.13762790931	878	MULTISPECIES: photosystem II q(b) protein
0.125401284109	800	ferredoxin
0.121325742376	774	elongation factor Tu
0.098753511236	630	ATP synthase subunit alpha
0.0959319823435	612	ubiquitin
0.0934239566613	596	elongation factor G
0.093110453451	594	50S ribosomal protein L3, partial
0.093110453451	594	peptidylprolyl isomerase
0.0927969502408	592	ABC transporter ATP-binding protein
0.0874673956661	558	ATP synthase subunit beta
0.083862108748	535	F0F1 ATP synthase subunit alpha
0.0822945926966	525	F0F1 ATP synthase subunit beta
0.079316312199	506	molecular chaperone GroEL
0.0768082865169	490	photosystem II D2 protein
0.0752407704655	480	porin
0.0717922351525	458	ribulose bisphosphate carboxylase small subunit
0.0630141452648	402	30S ribosomal protein S7
0.0623871388443	398	adenosylhomocysteinase
0.0611331260032	390	cytochrome b6
0.0598791131621	382	30S ribosomal protein S3
0.059722361557	381	50S ribosomal protein L14
0.058625100321	374	phosphorylase
0.0583115971108	372	50S ribosomal protein L4
0.0579980939005	370	F0F1 ATP synthase subunit A
0.0576845906902	368	group II intron reverse transcriptase/maturase
0.0564305778491	360	cell division protein FtsH
0.0556468198234	355	30S ribosomal protein S1
0.055176565008	352	translation elongation factor EF-1 subunit alpha, partial
0.0550198134029	351	cytochrome b559 subunit alpha
0.0545495585875	348	30S ribosomal protein S5
0.0534522973515	341	DNA-directed RNA polymerase subunit beta
0.0532955457464	340	acyl-CoA dehydrogenase
0.0525117877207	335	type I glyceraldehyde-3-phosphate dehydrogenase
0.0518847813002	331	peroxiredoxin
0.0518847813002	331	cytochrome b
0.0514145264848	328	cytochrome c oxidase subunit 3
0.0512577748796	327	methane monooxygenase/ammonia monooxygenase subunit C
0.0507875200642	324	30S ribosomal protein S13, partial
0.0503172652488	321	DNA-directed RNA polymerase subunit beta'
0.0501605136437	320	phycocyanin subunit alpha
0.0498470104334	318	50S ribosomal protein L16, partial
