16.5104349458	161830	Fusobacterium nucleatum
14.4319137128	141457	Dolichospermum circinale
8.99396838093	88156	Acinetobacter baumannii
4.90242489043	48052	Staphylococcus agnetis
3.79924665976	37239	Synechococcus sp.
3.55306437264	34826	Bacillus aminovorans
3.30626994556	32407	Anabaena sp.
3.12762710066	30656	Elizabethkingia anophelis
2.83716668979	27809	Chlamydia psittaci
2.52222068054	24722	Bacteria
1.78979521878	17543	Nostocales
1.60574513757	15739	Nodularia spumigena
1.52616694281	14959	Salmonella enterica
1.19142840819	11678	Arthrobacter sp.
1.18948996499	11659	Cylindrospermopsis raciborskii
1.10970772357	10877	Aphanizomenon flos-aquae
1.06716399638	10460	Nostoc sp.
1.05634952376	10354	Candidatus Regiella
0.948918960831	9301	Leptolyngbya sp.
0.914435076436	8963	Staphylococcus aureus
0.774663118976	7593	Microcystis aeruginosa
0.734057834983	7195	Colwellia sediminilitoris
0.647235984035	6344	Trichormus sp.
0.601733580366	5898	Calothrix sp.
0.519706825769	5094	Coleofasciculus chthonoplastes
0.486855314599	4772	Nostoc piscinale
0.430130345002	4216	Pseudanabaena sp.
0.412174239518	4040	Pseudanabaena biceps
0.391871597522	3841	Vibrio parahaemolyticus
0.373303352078	3659	Nostoc calcicola
0.33259604476	3260	Richelia intracellularis
0.311477216151	3053	Geitlerinema sp.
0.311375192824	3052	Oscillatoriales cyanobacterium
0.292398854074	2866	Mastigocladopsis repens
0.281992474759	2764	Cyanothece sp.
0.274340725263	2689	Anabaena cylindrica
0.272912398691	2675	Chlorogloeopsis fritschii
0.258221039659	2531	Gloeomargarita lithophora
0.250365243509	2454	Trichormus azollae
0.233837464598	2292	Staphylococcus saprophyticus
0.225165481836	2207	Fischerella sp.
0.219554198872	2152	Fortiea contorta
0.203128443287	1991	Anabaena
0.192415993993	1886	Inediibacterium massiliense
0.189661364174	1859	Nostoc punctiforme
0.178234751594	1747	Cylindrospermum stagnale
0.173949771876	1705	Crinalium epipsammum
0.171501212037	1681	Gloeocapsa sp.
0.163135299255	1599	Oscillatoria acuminata
0.155483549759	1524	Fischerella muscicola
0.155177479779	1521	Cyanobium sp.
0.154463316493	1514	Aliterella atlantica
0.149158103509	1462	Candidatus Pelagibacter
0.149056080182	1461	Cylindrospermopsis
0.142526587279	1397	Cyanobacteria
0.136405187682	1337	Lyngbya sp.
0.135895071049	1332	Stanieria cyanosphaera
0.135691024396	1330	Prochlorococcus marinus
0.134262697823	1316	Aphanizomenonaceae
0.13375258119	1311	Prochlorococcus
0.132120207964	1295	Bacillus cereus
0.128651414859	1261	Escherichia coli
0.128447368206	1259	Pseudomonas syringae
0.128141298226	1256	Phormidesmis priestleyi
0.124774528448	1223	Arthrospira platensis
0.121305735343	1189	Pseudoalteromonas sp.
0.116102545686	1138	Candidatus Methylopumilus
0.112735775908	1105	Tolypothrix sp.
0.112327682601	1101	Herbaspirillum rubrisubalbicans
0.108654842843	1065	Chroococcidiopsis thermalis
0.105186049738	1031	Gammaproteobacteria bacterium
0.104777956432	1027	Dactylococcopsis salina
0.104267839799	1022	Candidatus Synechococcus
0.102635466573	1006	Synechocystis sp.
0.0955958570368	937	Crocosphaera watsonii
0.0936574138311	918	alpha proteobacterium
0.0919230172787	901	Lactobacillus rossiae
0.0909027840125	891	Calothrix parietina
0.0904946907061	887	Halothece sp.
0.0880461308674	863	Microcoleus vaginatus
0.0870258976012	853	Anaplasma phagocytophilum
0.0867198276214	850	Fischerella
0.0853935243754	837	Cyanobium gracile
0.0830469878633	814	Lactobacillus harbinensis
0.0783539148391	768	Scytonema sp.
0.0735588184883	721	Oscillatoria sp.
0.0732527485084	718	Xenococcus sp.
0.068865745464	675	Pseudanabaena
0.068355628831	670	Leptolyngbya ohadii
0.0681515821777	668	Pedosphaera parvula
0.0677434888713	664	Pseudomonas aeruginosa
0.0662131389721	649	Chamaesiphon minutus
0.0658050456656	645	Limnohabitans sp.
0.0650908823793	638	Nodularia sp.
0.0632544625003	620	cyanobacterium PCC
0.0620301825809	608	Synechococcus
0.0616220892745	604	Cyanothece
0.0594795994156	583	Moorea producens
0.0584593661495	573	Thermosynechococcus sp.
0.0582553194962	571	Prosthecobacter debontii
0.0571330629035	560	Microcoleus sp.
0.0569290162503	558	Mastigocoleus testarum
0.053052129839	520	Nostocales cyanobacterium
0.0525420132059	515	Hapalosiphonaceae
0.0522359432261	512	Nostoc
0.0502975000204	493	Trichodesmium erythraeum
0.0486651267946	477	Phormidium ambiguum
0.0482570334881	473	Desertifilum sp.
0.0477469168551	468	Geminocystis sp.
0.0467266835889	458	Streptococcus pneumoniae
0.0467266835889	458	Fluviicola taffensis
0.0457064503228	448	Leptolyngbya boryana
0.0452983570163	444	Nodosilinea nodulosa
0.0450943103631	442	Arthrospira
0.0448902637099	440	Thermosynechococcus elongatus
0.0448902637099	440	Halomicronema hongdechloris
0.0445841937301	437	Acaryochloris sp.
0.0441761004236	433	Planktothrix tepida
0.0436659837905	428	unicellular cyanobacterium
0.0432578904841	424	Terrabacteria group
0.0421356338913	413	Hydrococcus rivularis
0.0417275405849	409	Calothrix rhizosoleniae
0.041421470605	406	Aeromonas piscicola
0.041421470605	406	Prochlorococcus sp.
0.0408093306454	400	Chroogloeocystis siderophila
0.0408093306454	400	Scytonema tolypothrichoides
0.0408093306454	400	Planktothricoides sp.
0.0405032606655	397	Nostocaceae
0.0400951673591	393	Lyngbya confervoides
0.0396870740526	389	Scytonema hofmanni UTEX B 1581
0.0390749340929	383	Pantoea vagans
0.0389729107663	382	Pleurocapsa sp.
0.0388708874397	381	Tolypothrix campylonemoides
0.0383607708066	376	Sphingomonas sp.
0.03825874748	375	Spirulina major
0.036932444234	362	Chitinophagaceae bacterium
0.0363203042744	356	Blautia massiliensis
0.0358101876413	351	Cyanobacterium aponinum
0.0357081643147	350	Gloeobacter violaceus
0.0356061409881	349	Oscillatoria nigro-viridis
