6.12306123061	2041	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnC
4.78204782048	1594	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene ABI75119
4.62304623046	1541	Oscillatoria sp Anatoxin biosynthesis gene AMO66171
3.51003510035	1170	Oscillatoria sp Anatoxin biosynthesis gene anaH
3.37203372034	1124	Planktothrix rubescens Microginin biosynthesis gene micA
3.13803138031	1046	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene sxtI
2.15702157022	719	Cuspidothrix issatschenkoi Anatoxin biosynthesis gene AIU56854
1.93801938019	646	Anabaena sp Microcystin biosynthesis gene atn1
1.78801788018	596	Planktothrix rubescens Microginin biosynthesis gene micC
1.74301743017	581	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnE
1.54801548015	516	Cylindrospermopsis raciborskii Cylindrospermopsin biosynthesis gene cyrO
1.30801308013	436	Oscillatoria sp Cylindrospermopsin biosynthesis gene trp1
1.28101281013	427	Nostoc sp Anabaenopeptins biosynthesis gene ASR75182
1.20301203012	401	Lyngbya majuscula Lyngbyatoxin biosynthesis gene ltxD
1.18801188012	396	Raphidiopsis curvata Cylindrospermopsin biosynthesis gene AHN91612
1.17901179012	393	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnB
1.16401164012	388	Planktothrix rubescens Cyanopeptolin biosynthesis gene ociA
1.12201122011	374	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene ABI75120
1.09501095011	365	Microcystis aeruginosa Microviridin biosynthesis gene mdnE
1.08001080011	360	Microcystis aeruginosa Aeruginosins biosynthesis aerN ACM68694
1.07401074011	358	Planktothrix rubescens Microginin biosynthesis gene micE
1.0230102301	341	Planktothrix rubescens Cyanopeptolin biosynthesis gene ociB
0.960009600096	320	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene sxtZ
0.945009450095	315	Anabaena sp anabaenopeptilide biosynthesis gene ApdB
0.891008910089	297	Planktothrix rubescens Microginin biosynthesis gene micD
0.885008850089	295	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnA
0.858008580086	286	Microcystis aeruginosa Aeruginosins biosynthesis gene ACM68692
0.843008430084	281	Nostoc sp nostocyclopeptide biosynthesis gene ncpB
0.840008400084	280	Microcystis aeruginosa Aeruginosins biosynthesis gene aerB
0.819008190082	273	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnF
0.819008190082	273	Cylindrospermopsis raciborskii Cylindrospermopsin biosynthesis gene cyrN
0.80100801008	267	Nostoc sp Microcystin biosynthesis gene AGZ05266
0.79800798008	266	Microcystis aeruginosa Microcyclamide biosynthesis gene mcaA
0.765007650077	255	Planktothrix rubescens Aeruginosins biosynthesis gene aerL
0.756007560076	252	Microcystis aeruginosa Aeruginosins biosynthesis gene aerA
0.70200702007	234	Nostoc sp Anabaenopeptins biosynthesis gene ASR75196
0.69600696007	232	Lyngbya majuscula Curacin biosynthesis gene curC
0.690006900069	230	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene sxtU
0.654006540065	218	Sphaerospermopsis torques-reginae Spumigin biosynthesis gene spuB
0.60000600006	200	Lyngbya majuscula Lyngbyatoxin biosynthesis gene ltxA
0.585005850059	195	Nostoc sp Nostopeptolide biosynthesis gene nosC
0.570005700057	190	Nostoc sp nostocyclopeptide biosynthesis gene ncpA
0.567005670057	189	Microcystis aeruginosa Aeruginosins biosynthesis gene aerG1
0.561005610056	187	Nostoc sp Microcystin biosynthesis gene AGZ05265
0.561005610056	187	Nostoc sp Cryptophycin biosynthesis gene crpD
0.549005490055	183	Nostoc sp Cryptophycin biosynthesis gene crpB
0.49800498005	166	Microcystis aeruginosa Aeruginosins biosynthesis gene aerF
0.492004920049	164	Microcystis aeruginosa Microcystin biosynthesis gene mcyI
0.483004830048	161	Nostoc sp Nostopeptolide biosynthesis gene nosD
0.471004710047	157	Microcystis aeruginosa Aeruginosins biosynthesis gene aerK
0.468004680047	156	Microcystis aeruginosa Cyanopeptolin biosynthesis gene mcnG
0.459004590046	153	Microcystis aeruginosa Microcystin biosynthesis gene mcyE
0.453004530045	151	Lyngbya majuscula Barbamide biosynthesis gene barG
0.447004470045	149	Microcystis aeruginosa Microviridin biosynthesis gene mdnB
0.432004320043	144	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene sxtO
0.423004230042	141	Sphaerospermopsis torques-reginae Spumigin biosynthesis gene spuA
0.423004230042	141	Planktothrix agardhii Microcystin biosynthesis gene mcyH
0.423004230042	141	Microcystis aeruginosa Microcystin biosynthesis gene mcyA
0.420004200042	140	Oscillatoria sp Anatoxin biosynthesis gene anaB
0.417004170042	139	Microcystis aeruginosa Microviridin biosynthesis gene mdnC
0.411004110041	137	Nostoc sp Anabaenopeptins biosynthesis gene ASR75183
0.39600396004	132	Microcystis aeruginosa Microcystin biosynthesis gene mcyH
0.393003930039	131	Planktothrix rubescens Microviridin biosynthesis gene mdnF
0.390003900039	130	Nostoc sp nostocyclopeptide biosynthesis gene ncpC
0.390003900039	130	Nostoc sp Nostopeptolide biosynthesis gene nosA
0.390003900039	130	Lyngbya majuscula Barbamide biosynthesis gene barE
0.387003870039	129	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene sxtG
0.384003840038	128	Microcystis aeruginosa Microcyclamide biosynthesis gene mcaD
0.381003810038	127	Microcystis aeruginosa Microcystin biosynthesis gene mcyG
0.375003750038	125	Sphaerospermopsis torques-reginae Spumigin biosynthesis gene API83182
0.369003690037	123	Cylindrospermopsis raciborskii Saxitoxin biosynthesis gene InsB
0.366003660037	122	Nostoc sp Anabaenopeptins biosynthesis gene aptA
0.363003630036	121	Oscillatoria sp Cylindrospermopsin biosynthesis gene trp2
